plate,well,contig,start,end,par,time
Dys21,E01,B,19098486,23282526,4108,E
Dys21,E01,C,4427928,11424780,4108,E
Dys21,E01,D,5895808,19788463,4108,E
Dys21,E01,E,369,21417039,4108,E
Dys21,E01,F,1303,1885676,4108,E
Dys21,E02,A,15378,6034892,4108,E
Dys21,E02,A,21136001,32420608,4108,E
Dys21,E02,B,25679266,29467648,4108,E
Dys21,E02,C,206228,6924358,4108,E
Dys21,E02,C,7132101,25343150,4108,E
Dys21,E02,D,303769,18144186,4108,E
Dys21,E02,E,20276509,37619997,4108,E
Dys21,E02,F,6364,1386784,4108,E
Dys21,E04,A,39546,30926236,4108,E
Dys21,E04,B,129213,30392279,4108,E
Dys21,E04,C,263287,6895038,4108,E
Dys21,E04,C,11830580,20642653,4108,E
Dys21,E04,D,10281257,19212116,4108,E
Dys21,E04,E,1692141,13164633,4108,E
Dys21,E05,A,21224,6530648,4108,E
Dys21,E05,B,122323,9282784,4108,E
Dys21,E05,C,176042,6212498,4108,E
Dys21,E05,C,23993221,25391666,4108,E
Dys21,E05,E,20680149,37589023,4108,E
Dys21,E05,F,4498,1352522,4108,E
Dys21,E06,A,2786066,29444845,4108,E
Dys21,E06,B,13068065,29918448,4108,E
Dys21,E06,C,4125,14190690,4108,E
Dys21,E06,D,19778345,25330294,4108,E
Dys21,E06,E,369,20657335,4108,E
Dys21,E08,A,20008,29903252,4108,E
Dys21,E08,B,5633999,22235279,4108,E
Dys21,E08,C,12102718,14570226,4108,E
Dys21,E08,C,22921104,25425220,4108,E
Dys21,E08,D,57524,15551651,4108,E
Dys21,E08,E,7330449,17751185,4108,E
Dys21,E08,F,810397,1441687,4108,E
Dys21,E09,A,12229127,18840625,4109,E
Dys21,E09,A,27835498,29574763,4109,E
Dys21,E09,B,9563229,29359189,4109,E
Dys21,E09,C,175991,5781499,4109,E
Dys21,E09,C,14713562,20714215,4109,E
Dys21,E09,D,7055567,18627973,4109,E
Dys21,E09,E,3684048,27099050,4109,E
Dys21,E11,A,51861,5511864,4065,L
Dys21,E11,A,9375394,14824602,4065,L
Dys21,E11,C,521714,16194341,4065,L
Dys21,E11,D,289304,2743048,4065,L
Dys21,E11,D,4005035,25955343,4065,L
Dys21,E11,E,24138,21051097,4065,L
Dys21,E12,A,22273232,29748987,4087,E
Dys21,E12,B,7776399,9599622,4087,E
Dys21,E12,B,24987434,29415047,4087,E
Dys21,E12,C,4495,9361347,4087,E
Dys21,E12,C,15461166,25393181,4087,E
Dys21,E12,D,4644,25338555,4087,E
Dys21,E12,E,11547179,37605490,4087,E
Dys21,F01,A,1835,4618394,4078,E
Dys21,F01,A,22736671,29516833,4078,E
Dys21,F01,B,1462119,13400019,4078,E
Dys21,F01,B,19612724,29436859,4078,E
Dys21,F01,C,9652547,25430739,4078,E
Dys21,F01,D,64926,7274837,4078,E
Dys21,F01,E,4406982,37618111,4078,E
Dys21,F02,A,13011392,19229002,4078,E
Dys21,F02,B,107657,12404157,4078,E
Dys21,F02,C,7731745,25454917,4078,E
Dys21,F02,D,170563,4860132,4078,E
Dys21,F02,D,25259632,25847061,4078,E
Dys21,F02,E,4776986,12092052,4078,E
Dys21,F02,E,26142066,37570862,4078,E
Dys21,F03,A,15378,20310125,4078,E
Dys21,F03,B,10302,15530488,4078,E
Dys21,F03,B,20479803,26115692,4078,E
Dys21,F03,C,4109,3971758,4078,E
Dys21,F03,C,14684871,25393181,4078,E
Dys21,F03,D,4828034,17972626,4078,E
Dys21,F03,E,21212,5296049,4078,E
Dys21,F04,A,19397,929729,4078,E
Dys21,F04,A,10545809,15761399,4078,E
Dys21,F04,A,26905626,29742740,4078,E
Dys21,F04,B,7185065,17730268,4078,E
Dys21,F04,C,176976,14348899,4078,E
Dys21,F04,D,26819,25089552,4078,E
Dys21,F05,A,4364,29816158,4078,E
Dys21,F05,B,2081695,24416132,4078,E
Dys21,F05,C,19639636,25376813,4078,E
Dys21,F05,D,7558366,26023468,4078,E
Dys21,F05,E,21296431,37593250,4078,E
Dys21,F06,A,13001267,29634432,4097,E
Dys21,F06,B,94034,2265684,4097,E
Dys21,F06,B,22183645,29410861,4097,E
Dys21,F06,C,593827,5151326,4097,E
Dys21,F06,D,53413,14705520,4097,E
Dys21,F06,D,17528217,26012431,4097,E
Dys21,F07,A,4654,12698142,4097,E
Dys21,F07,A,19218519,21906200,4097,E
Dys21,F07,B,4850419,8001628,4097,E
Dys21,F07,C,11393175,25377790,4097,E
Dys21,F07,D,192192,8138942,4097,E
Dys21,F07,D,15353162,25926460,4097,E
Dys21,F07,E,2939,1451581,4097,E
Dys21,F07,F,485156,1852758,4097,E
Dys21,F08,B,5712476,11987729,4097,E
Dys21,F08,C,180255,12866904,4097,E
Dys21,F08,C,15669024,20800432,4097,E
Dys21,F08,D,68661,22717435,4097,E
Dys21,F08,E,2777,37592715,4097,E
Dys21,F09,A,4047785,16581084,4097,E
Dys21,F09,A,23221496,29923371,4097,E
Dys21,F09,B,142284,29584004,4097,E
Dys21,F09,C,2458841,9513016,4097,E
Dys21,F09,C,24691323,25404969,4097,E
Dys21,F09,D,6710471,11480913,4097,E
Dys21,F09,D,18322367,20907100,4097,E
Dys21,F09,E,2632,5867678,4097,E
Dys21,F09,F,597578,1857446,4097,E
Dys21,F10,A,6910215,23495147,4097,E
Dys21,F10,B,1301116,6965917,4097,E
Dys21,F10,B,20851955,26836863,4097,E
Dys21,F10,C,265378,8802044,4097,E
Dys21,F10,C,14860260,19810653,4097,E
Dys21,F10,D,169490,9163221,4097,E
Dys21,F10,D,17561901,23041293,4097,E
Dys21,F10,E,369,37535531,4097,E
Dys21,F10,F,525743,1438901,4097,E
Dys21,F11,A,22585,5365475,4097,E
Dys21,F11,A,14653127,25327953,4097,E
Dys21,F11,B,8863073,11719499,4097,E
Dys21,F11,B,18192424,29674878,4097,E
Dys21,F11,C,1285771,25410628,4097,E
Dys21,F11,E,24138,12929403,4097,E
Dys21,F11,F,786711,1857087,4097,E
Dys21,F12,A,4364,13876512,4120,E
Dys21,F12,B,130180,10237472,4120,E
Dys21,F12,C,177297,3186080,4120,E
Dys21,F12,C,13430408,25376198,4120,E
Dys21,F12,D,15230421,24478131,4120,E
Dys21,F12,E,61909,4807112,4120,E
Dys21,F12,E,10722848,37566055,4120,E
Dys21,G01,A,21224,2999727,5001,E
Dys21,G01,A,9477851,17514573,5001,E
Dys21,G01,B,88931,16033700,5001,E
Dys21,G01,B,21129057,29557923,5001,E
Dys21,G01,C,175991,10899813,5001,E
Dys21,G01,C,15351243,25410628,5001,E
Dys21,G01,D,121986,7345283,5001,E
Dys21,G01,D,18536679,25954418,5001,E
Dys21,G01,E,6199866,21494161,5001,E
Dys21,G01,F,518577,1894097,5001,E
Dys21,G02,A,10302296,15816576,5001,E
Dys21,G02,B,95074,11929614,5001,E
Dys21,G02,B,19257663,29442781,5001,E
Dys21,G02,C,175991,25417850,5001,E
Dys21,G02,D,268882,5004136,5001,E
Dys21,G02,D,14453022,25964944,5001,E
Dys21,G02,E,3398281,20032359,5001,E
Dys21,G02,E,28215619,37595981,5001,E
Dys21,G03,A,16467,29961156,5001,E
Dys21,G03,B,4069624,29443085,5001,E
Dys21,G03,C,176976,11361708,5001,E
Dys21,G03,C,23224851,25314508,5001,E
Dys21,G03,D,4644,1910331,5001,E
Dys21,G03,E,7321382,37575422,5001,E
Dys21,G04,A,23553,29636784,5001,E
Dys21,G04,B,25594282,29446959,5001,E
Dys21,G04,C,177468,23012311,5001,E
Dys21,G04,D,143513,8320097,5001,E
Dys21,G04,E,62668,8019997,5001,E
Dys21,G05,A,28756,1087223,5001,E
Dys21,G05,A,2982231,18435531,5001,E
Dys21,G05,B,10302,11909183,5001,E
Dys21,G05,B,22304764,29450576,5001,E
Dys21,G05,C,14669978,25376813,5001,E
Dys21,G05,D,128838,9066480,5001,E
Dys21,G05,D,19300791,25765997,5001,E
Dys21,G05,E,824451,11108608,5001,E
Dys21,G05,F,492759,1879938,5001,E
Dys21,G07,A,52845,13985994,5001,E
Dys21,G07,A,22141769,28016727,5001,E
Dys21,G07,B,19270474,29465308,5001,E
Dys21,G07,C,4607,5466799,5001,E
Dys21,G07,D,3401658,26025493,5001,E
Dys21,G07,E,26063159,37557279,5001,E
Dys21,G07,F,15516,1863070,5001,E
Dys21,G08,A,21328714,29959880,5001,E
Dys21,G08,B,10302,10997921,5001,E
Dys21,G08,B,23088096,29341457,5001,E
Dys21,G08,C,217212,1173101,5001,E
Dys21,G08,C,9223583,25600315,5001,E
Dys21,G08,D,60663,9514929,5001,E
Dys21,G08,D,14891060,19069277,5001,E
Dys21,G08,E,1983164,12265945,5001,E
Dys21,G08,E,25370112,37595888,5001,E
Dys21,G08,F,492759,1538810,5001,E
Dys21,G09,A,21800170,29562668,5001,E
Dys21,G09,B,10302,29374337,5001,E
Dys21,G09,C,197019,1408956,5001,E
Dys21,G09,C,5615655,25608118,5001,E
Dys21,G09,D,64926,2573440,5001,E
Dys21,G09,E,2443288,37609291,5001,E
Dys21,G09,F,466978,1435709,5001,E
Dys21,G10,A,85410,12855026,5001,E
Dys21,G10,A,21552497,29833893,5001,E
Dys21,G10,B,6688862,29474629,5001,E
Dys21,G10,C,1484087,24576443,5001,E
Dys21,G10,D,26819,15991652,5001,E
Dys21,G10,E,12364115,37592313,5001,E
Dys21,G10,F,502520,1857446,5001,E
Dys21,G11,A,7440330,12195930,5001,L
Dys21,G11,B,9162790,12608474,5001,L
Dys21,G11,B,21448539,29415627,5001,L
Dys21,G11,C,438306,19225444,5001,L
Dys21,G11,D,170563,3332702,5001,L
Dys21,G11,D,15021514,26652425,5001,L
Dys21,G11,E,34632,15257433,5001,L
Dys21,G12,A,23798036,29861795,4133,L
Dys21,G12,B,129320,19865763,4133,L
Dys21,G12,C,11190355,25406083,4133,L
Dys21,G12,D,20145,4254370,4133,L
Dys21,G12,D,22004521,26718340,4133,L
Dys21,G12,E,6563370,37621867,4133,L
Dys21,H01,A,18208517,29553905,4144,L
Dys21,H01,B,101397,14435081,4144,L
Dys21,H01,C,176976,18740291,4144,L
Dys21,H01,D,324434,26720963,4144,L
Dys21,H01,E,18107607,37607357,4144,L
Dys21,H01,F,483438,1388006,4144,L
Dys21,H02,A,4654,13443568,4147,E
Dys21,H02,A,16160611,29471706,4147,E
Dys21,H02,B,12379125,28968036,4147,E
Dys21,H02,C,20646856,25375307,4147,E
Dys21,H02,D,20016358,24979795,4147,E
Dys21,H02,E,5799,4203074,4147,E
Dys21,H02,F,3360,1858058,4147,E
Dys21,H03,A,32428,6022355,4147,E
Dys21,H03,A,21944284,27988156,4147,E
Dys21,H03,B,7745702,25536611,4147,E
Dys21,H03,C,175498,23265620,4147,E
Dys21,H03,D,7601493,22724174,4147,E
Dys21,H03,E,11288130,33393730,4147,E
Dys21,H03,E,34134444,37620058,4147,E
Dys21,H03,F,486271,1919871,4147,E
Dys21,H04,A,23553,5212666,4147,L
Dys21,H04,A,17169788,25013652,4147,L
Dys21,H04,B,22822674,29514613,4147,L
Dys21,H04,C,178357,25434801,4147,L
Dys21,H04,D,508204,11304719,4147,L
Dys21,H04,E,17676,1640917,4147,L
Dys21,H04,E,9434659,37606827,4147,L
Dys21,H05,A,6740445,29599786,5017,E
Dys21,H05,B,2891389,3476298,5017,E
Dys21,H05,B,8642785,21272048,5017,E
Dys21,H05,E,2632,37613861,5017,E
Dys21,H06,A,2566912,9201789,5017,E
Dys21,H06,B,71427,29743954,5017,E
Dys21,H06,C,1344113,14643123,5017,E
Dys21,H06,C,21929503,25401485,5017,E
Dys21,H06,D,349854,2948451,5017,E
Dys21,H06,D,4604804,26027053,5017,E
Dys21,H06,E,3291960,27776560,5017,E
Dys21,H06,E,31994253,37593798,5017,E
Dys21,H07,B,5479352,29443085,5017,E
Dys21,H07,C,4302,5572600,5017,E
Dys21,H07,D,19528,7870989,5017,E
Dys21,H07,D,13067831,25959662,5017,E
Dys21,H07,E,17676,6201462,5017,E
Dys21,H07,E,15842119,37620626,5017,E
Dys21,H08,A,20008,3642896,5017,E
Dys21,H08,A,9682537,22272949,5017,E
Dys21,H08,B,14717965,17378036,5017,E
Dys21,H08,C,260051,15288028,5017,E
Dys21,H08,D,192192,15058411,5017,E
Dys21,H08,D,20271175,23536758,5017,E
Dys21,H08,D,23592963,25976590,5017,E
Dys21,H08,E,5353653,37622360,5017,E
Dys21,H09,A,27325,1231318,5017,E
Dys21,H09,A,2580291,6967040,5017,E
Dys21,H09,B,10302,29646820,5017,E
Dys21,H09,C,177297,14334597,5017,E
Dys21,H09,D,22671600,26020315,5017,E
Dys21,H09,E,18899011,30623779,5017,E
Dys21,H09,F,485156,1433617,5017,E
Dys21,H10,A,21224,10079243,5017,E
Dys21,H10,A,14818517,29377468,5017,E
Dys21,H10,B,1913480,25992351,5017,E
Dys21,H10,C,4109,13471293,5017,E
Dys21,H10,D,60663,13511062,5017,E
Dys21,H10,E,4749,11584719,5017,E
Dys21,H10,E,19482524,27848861,5017,E
Dys21,H10,F,4498,1435091,5017,E
Dys21,H11,A,5658292,23298344,5002,E
Dys21,H11,C,4607,25415482,5002,E
Dys21,H11,D,16931763,26027999,5002,E
Dys21,H11,E,369,8206059,5002,E
Dys21,H11,E,21390569,37580057,5002,E
Dys21,H12,A,6369622,29647113,5002,E
Dys21,H12,B,10302,8361374,5002,E
Dys21,H12,B,27723404,29560225,5002,E
Dys21,H12,C,258642,9790202,5002,E
Dys21,H12,D,5038193,25945033,5002,E
Dys21,H12,E,2632,4596917,5002,E
Dys21,H12,F,26720,1854021,5002,E
Dys22,A01,A,15735025,20914582,5006,E
Dys22,A01,B,7902467,15136856,5006,E
Dys22,A01,B,19388659,29422358,5006,E
Dys22,A01,C,11632966,25309640,5006,E
Dys22,A01,D,19805880,26666417,5006,E
Dys22,A01,E,37310,2149333,5006,E
Dys22,A01,E,9895864,18317275,5006,E
Dys22,A01,E,30490381,37560681,5006,E
Dys22,A02,A,27325,6299178,5007,E
Dys22,A02,B,10302,9949541,5007,E
Dys22,A02,B,14933359,24113507,5007,E
Dys22,A02,C,177297,4509600,5007,E
Dys22,A02,D,15443696,24445873,5007,E
Dys22,A02,E,4106,1138295,5007,E
Dys22,A02,E,20845966,37603027,5007,E
Dys22,A03,B,4677914,9079774,5007,L
Dys22,A03,B,12024220,29467648,5007,L
Dys22,A03,C,4161197,21564979,5007,L
Dys22,A03,D,60663,1052239,5007,L
Dys22,A03,D,11932132,26694195,5007,L
Dys22,A03,E,4512,3154070,5007,L
Dys22,A03,E,8456575,37598270,5007,L
Dys22,A04,A,11084844,16515250,5010,E
Dys22,A04,A,17305850,28710789,5010,E
Dys22,A04,B,118170,27526281,5010,E
Dys22,A04,C,12156091,25518410,5010,E
Dys22,A04,D,175800,8472787,5010,E
Dys22,A04,D,23162030,25987561,5010,E
Dys22,A04,E,36842,4614223,5010,E
Dys22,A04,E,12967541,23403646,5010,E
Dys22,A04,F,710318,1860974,5010,E
Dys22,A05,A,21303265,29599786,5010,E
Dys22,A05,B,10302,11402877,5010,E
Dys22,A05,C,4495,6255897,5010,E
Dys22,A05,D,226634,2468124,5010,E
Dys22,A05,D,5818380,18266230,5010,E
Dys22,A05,E,26671327,37565303,5010,E
Dys22,A06,A,19397,20364629,5010,L
Dys22,A06,A,24222957,29573305,5010,L
Dys22,A06,B,10302,29425723,5010,L
Dys22,A06,C,8613297,14449101,5010,L
Dys22,A06,D,8136106,25846119,5010,L
Dys22,A06,E,2632,25079749,5010,L
Dys22,A06,F,680132,1831330,5010,L
Dys22,A07,B,132832,4296804,5016,E
Dys22,A07,B,11133816,13371572,5106,E
Dys22,A07,B,14325023,20825536,5196,E
Dys22,A07,D,9698005,12519540,5286,E
Dys22,A07,D,13455236,14837991,5376,E
Dys22,A07,D,15436616,25323247,5466,E
Dys22,A07,E,19790278,29682562,5556,E
Dys22,A07,F,15516,1413650,5646,E
Dys22,A08,B,10302,8265572,5736,E
Dys22,A08,C,18652462,25420865,5826,E
Dys22,A08,D,18680230,21194321,5916,E
Dys22,A08,E,20956264,37618822,6006,E
Dys22,A08,F,486704,1858122,6096,E
Dys22,A09,A,20008,5758678,5024,E
Dys22,A09,B,10302,10342763,5024,E
Dys22,A09,B,14556002,23801553,5024,E
Dys22,A09,C,4302,25398580,5024,E
Dys22,A09,D,4644,25966817,5024,E
Dys22,A09,E,6218,5511649,5024,E
Dys22,A09,E,18620352,25845397,5024,E
Dys22,A10,A,16230,30304506,5024,E
Dys22,A10,B,20937843,29455073,5024,E
Dys22,A10,C,4109,6177286,5024,E
Dys22,A10,C,12287941,22722763,5024,E
Dys22,A10,D,308362,23996909,5024,E
Dys22,A10,E,6322435,12974384,5024,E
Dys22,A10,E,27367013,37607357,5024,E
Dys22,A10,F,616639,1894097,5024,E
Dys22,A11,A,1835,9934831,5024,E
Dys22,A11,A,17188382,29832628,5024,E
Dys22,A11,B,71427,4625888,5024,E
Dys22,A11,B,24894003,29646820,5024,E
Dys22,A11,C,16851570,25519623,5024,E
Dys22,A11,D,5496,21300118,5024,E
Dys22,A11,D,24881544,25811449,5024,E
Dys22,A11,E,1899531,18887738,5024,E
Dys22,A12,A,10149198,24476331,5024,E
Dys22,A12,B,9244151,18478951,5024,E
Dys22,A12,C,176333,907838,5024,E
Dys22,A12,C,10168223,16929207,5024,E
Dys22,A12,D,209194,23272901,5024,E
Dys22,A12,E,4020300,18327209,5024,E
Dys22,B01,A,21224,29337446,5022,E
Dys22,B01,B,10302,13157074,5022,E
Dys22,B01,B,20632097,29474629,5022,E
Dys22,B01,C,173058,5351637,5022,E
Dys22,B01,C,11702423,17137578,5022,E
Dys22,B01,D,296155,22997569,5022,E
Dys22,B01,E,7910814,19807195,5022,E
Dys22,B01,F,583556,1886923,5022,E
Dys22,B02,A,21224,29867316,5022,E
Dys22,B02,C,270857,914382,5022,E
Dys22,B02,D,4535,23064884,5022,E
Dys22,B02,E,17031938,37584850,5022,E
Dys22,B02,F,486704,1283390,5022,E
Dys22,B03,A,39876,25256190,5022,E
Dys22,B03,B,253201,3969431,5022,E
Dys22,B03,B,11611392,28935554,5022,E
Dys22,B03,C,4361669,24872698,5022,E
Dys22,B03,D,547087,26711504,5022,E
Dys22,B03,E,3153838,37577525,5022,E
Dys22,B03,F,93647,1280395,5022,E
Dys22,B04,A,28756,4217494,5022,E
Dys22,B04,A,13226663,29491240,5022,E
Dys22,B04,C,7903574,12258941,5022,E
Dys22,B04,D,169490,23101841,5022,E
Dys22,B04,E,369,4654024,5022,E
Dys22,B04,F,538202,1921506,5022,E
Dys22,B05,B,10302,13462937,5022,E
Dys22,B05,B,18183803,29471839,5022,E
Dys22,B05,C,4607,25427560,5022,E
Dys22,B05,D,239909,23026924,5022,E
Dys22,B05,D,23287823,26031678,5022,E
Dys22,B05,E,7490610,9925341,5022,E
Dys22,B05,E,20973507,37572478,5022,E
Dys22,B06,A,26217,5138576,5022,E
Dys22,B06,A,23287993,29535369,5022,E
Dys22,B06,B,10302,1662425,5022,E
Dys22,B06,B,5642497,29410645,5022,E
Dys22,B06,C,176976,4869808,5022,E
Dys22,B06,C,23684704,25413017,5022,E
Dys22,B06,D,4644,26023468,5022,E
Dys22,B06,E,3207603,13666715,5022,E
Dys22,B06,E,20061500,33414062,5022,E
Dys22,B06,E,33819597,37615559,5022,E
Dys22,B06,F,486271,1858176,5022,E
Dys22,B07,A,15378,29919868,5022,E
Dys22,B07,B,24956778,29451517,5022,E
Dys22,B07,C,263287,5532373,5022,E
Dys22,B07,D,4644,23055518,5022,E
Dys22,B07,E,19394019,23228959,5022,E
Dys22,B08,A,10409663,15319010,5022,E
Dys22,B08,B,6793271,21835775,5022,E
Dys22,B08,C,175432,1931439,5022,E
Dys22,B08,C,6024525,20603307,5022,E
Dys22,B08,D,318168,24248132,5022,E
Dys22,B09,A,12076,3157851,5022,E
Dys22,B09,B,95395,19463306,5022,E
Dys22,B09,B,26313371,29426868,5022,E
Dys22,B09,C,168757,9564154,5022,E
Dys22,B09,C,17535727,25404969,5022,E
Dys22,B09,D,269112,23036100,5022,E
Dys22,B09,E,2219205,37606827,5022,E
Dys22,B10,A,16230,6358093,5022,E
Dys22,B10,A,16778645,27119954,5022,E
Dys22,B10,B,10302,12601476,5022,E
Dys22,B10,B,25025061,29446078,5022,E
Dys22,B10,C,1292108,25439321,5022,E
Dys22,B10,D,2508402,7814284,5022,E
Dys22,B10,E,1300818,9512268,5022,E
Dys22,B10,F,518580,1885061,5022,E
Dys22,B11,A,31259,29674660,5022,L
Dys22,B11,B,9732770,14064204,5022,L
Dys22,B11,B,23278599,29453022,5022,L
Dys22,B11,C,176976,25401485,5022,L
Dys22,B11,D,93958,26713349,5022,L
Dys22,B11,E,3115123,9268454,5022,L
Dys22,B12,A,10852484,24805985,5025,E
Dys22,B12,B,28766,25846606,5025,E
Dys22,B12,C,243026,5435341,5025,E
Dys22,B12,D,4644,5581548,5025,E
Dys22,B12,D,18995458,25747772,5025,E
Dys22,B12,E,36842,11117887,5025,E
Dys22,B12,F,713053,1879086,5025,E
Dys22,C01,B,1186961,12308013,5089,E
Dys22,C01,B,18942824,29014753,5089,E
Dys22,C01,D,3260104,26640587,5089,E
Dys22,C01,E,11782588,16728387,5089,E
Dys22,C01,E,30590236,37614520,5089,E
Dys22,C01,F,15511,1919471,5089,E
Dys22,C02,B,20841458,29446762,5089,E
Dys22,C02,C,5731881,9374921,5089,E
Dys22,C02,C,15521908,19042276,5089,E
Dys22,C02,D,2984065,10781632,5089,E
Dys22,C02,D,19222847,26636823,5089,E
Dys22,C02,F,4539,1399130,5089,E
Dys22,C03,A,23588577,24796822,5089,E
Dys22,C03,B,9949880,20259523,5089,E
Dys22,C03,B,21617416,25629131,5089,E
Dys22,C03,C,11525981,25384819,5089,E
Dys22,C03,D,3855112,9491548,5089,E
Dys22,C03,D,21515356,26712397,5089,E
Dys22,C03,E,24138,6217499,5089,E
Dys22,C03,E,15010813,19138836,5089,E
Dys22,C03,F,15516,1879086,5089,E
Dys22,C04,A,23614044,25337200,5089,E
Dys22,C04,B,6808152,29556073,5089,E
Dys22,C04,C,270442,8581886,5089,E
Dys22,C04,C,17519473,25401950,5089,E
Dys22,C04,D,457110,3095277,5089,E
Dys22,C04,D,7155900,10782973,5089,E
Dys22,C04,E,37310,37622360,5089,E
Dys22,C05,C,290567,4822253,5089,E
Dys22,C05,C,22468063,25283868,5089,E
Dys22,C05,D,1719926,9578519,5089,E
Dys22,C05,E,369,9783963,5089,E
Dys22,C05,E,19123730,37611851,5089,E
Dys22,C05,F,1264,1782729,5089,E
Dys22,C06,B,12370996,29984957,5089,E
Dys22,C06,C,3968830,25449744,5089,E
Dys22,C06,D,6244144,10093428,5089,E
Dys22,C06,E,15821,37619810,5089,E
Dys22,C07,A,23562905,27119672,5089,E
Dys22,C07,B,1226993,25624849,5089,E
Dys22,C07,C,4571,11544235,5089,E
Dys22,C07,D,7699672,25712362,5089,E
Dys22,C07,E,9617879,13681804,5089,E
Dys22,C07,F,27364,1858122,5089,E
Dys22,C08,A,23580256,29891264,5089,E
Dys22,C08,C,4607,11315710,5089,E
Dys22,C08,D,1576279,24076422,5089,E
Dys22,C08,E,21442511,30536614,5089,E
Dys22,C09,B,10911241,30395085,5089,L
Dys22,C09,C,3146816,4627436,5089,L
Dys22,C09,C,8991566,16730162,5089,L
Dys22,C09,D,2015227,14282950,5089,L
Dys22,C09,D,24689209,26032389,5089,L
Dys22,C09,E,6685,10380954,5089,L
Dys22,C09,F,502520,1920308,5089,L
Dys22,C10,C,15806366,25294101,5089,L
Dys22,C10,D,4644,6589048,5089,L
Dys22,C10,E,7304258,19729586,5089,L
Dys22,C10,E,25745086,37619810,5089,L
Dys22,C11,B,5360514,30392190,5089,L
Dys22,C11,C,173058,6661705,5089,L
Dys22,C11,D,2155574,15918544,5089,L
Dys22,C11,D,22742603,25847317,5089,L
Dys22,C11,E,1620652,4206734,5089,L
Dys22,C12,A,30560,23489316,5026,E
Dys22,C12,B,10302,12975217,5026,E
Dys22,C12,B,22592172,29516529,5026,E
Dys22,C12,C,19311330,21576262,5026,E
Dys22,C12,D,4644,2312180,5026,E
Dys22,C12,D,13035673,25955833,5026,E
Dys22,C12,E,22733,3182299,5026,E
Dys22,C12,E,19517002,25948813,5026,E
Dys22,C12,F,482333,1413650,5026,E
Dys22,D01,A,31880,6162691,5104,E
Dys22,D01,A,14612322,26294829,5104,E
Dys22,D01,B,10302,12731959,5104,E
Dys22,D01,C,12770970,23025307,5104,E
Dys22,D01,D,128838,1243920,5104,E
Dys22,D01,E,4106,6945534,5104,E
Dys22,D01,F,624053,1921598,5104,E
Dys22,D02,A,5871665,22579102,5104,E
Dys22,D02,B,19280685,29413129,5104,E
Dys22,D02,C,217212,19447769,5104,E
Dys22,D02,D,197561,24624309,5104,E
Dys22,D02,E,4220922,26610993,5104,E
Dys22,D02,E,27223085,37613342,5104,E
Dys22,D04,A,48252,29301298,5104,E
Dys22,D04,B,246083,19384476,5104,E
Dys22,D04,C,177297,13668010,5104,E
Dys22,D04,C,17160197,19998395,5104,E
Dys22,D04,E,431921,3899626,5104,E
Dys22,D04,E,26179167,30419263,5104,E
Dys22,D05,A,16230,14873213,5104,E
Dys22,D05,A,21994597,29478244,5104,E
Dys22,D05,B,10109654,20798111,5104,E
Dys22,D05,C,4896075,14455603,5104,E
Dys22,D05,D,20145,2422523,5104,E
Dys22,D05,D,25107651,25949909,5104,E
Dys22,D05,E,2610491,22641956,5104,E
Dys22,D05,E,28970713,37614520,5104,E
Dys22,D05,F,534823,1512599,5104,E
Dys22,D07,A,16230,4041192,5104,E
Dys22,D07,B,1857701,7367169,5104,E
Dys22,D07,B,19848412,26102283,5104,E
Dys22,D07,C,5669010,25378327,5104,E
Dys22,D07,D,562784,3808305,5104,E
Dys22,D07,D,6955718,16803338,5104,E
Dys22,D07,E,2632,4332368,5104,E
Dys22,D07,E,7585516,36638905,5104,E
Dys22,D08,A,16230,6088060,5104,E
Dys22,D08,A,18900636,23625388,5104,E
Dys22,D08,B,10302,7319298,5104,E
Dys22,D08,C,15351769,25325726,5104,E
Dys22,D08,E,369,3138237,5104,E
Dys22,D08,E,8880897,30825543,5104,E
Dys22,D09,A,18881,13521463,5104,E
Dys22,D09,A,17870551,29634954,5104,E
Dys22,D09,B,11576963,19452897,5104,E
Dys22,D09,C,176042,25342861,5104,E
Dys22,D09,D,1378446,25963766,5104,E
Dys22,D09,E,3968,13698034,5104,E
Dys22,D10,A,28399,12675039,5104,E
Dys22,D10,A,17785202,24084770,5104,E
Dys22,D10,B,10302,5239295,5104,E
Dys22,D10,B,20684934,29348955,5104,E
Dys22,D10,D,20145,1817568,5104,E
Dys22,D10,D,7411751,15385319,5104,E
Dys22,D10,D,21732521,25997141,5104,E
Dys22,D10,E,3876,3361753,5104,E
Dys22,D10,E,16617660,37607357,5104,E
Dys22,D10,F,561848,1919871,5104,E
Dys22,D11,B,19040602,29381972,5104,E
Dys22,D11,C,5329032,21655396,5104,E
Dys22,D11,D,4733047,26042627,5104,E
Dys22,D11,E,4543021,8785939,5104,E
Dys22,D11,E,13901024,22583579,5104,E
Dys22,D11,F,1264,1858058,5104,E
Dys22,D12,A,27325,18257119,5104,E
Dys22,D12,B,4411158,5852245,5104,E
Dys22,D12,C,4109,1201858,5104,E
Dys22,D12,C,22986516,25325430,5104,E
Dys22,D12,D,2428884,7080753,5104,E
Dys22,D12,E,4106,37592313,5104,E
Dys22,E01,A,1835,16076807,5111,E
Dys22,E01,B,10302,9761513,5111,E
Dys22,E01,C,4671,9882900,5111,E
Dys22,E01,C,21857643,25898363,5111,E
Dys22,E01,D,21158711,25974813,5111,E
Dys22,E01,E,6802,4630615,5111,E
