"sample","contig","CO.pos","parent","time","dys.non","fecundity","batch"
"NonDys18_H06","A",16647692,3,"E","nondys",NA,2
"NonDys18_H06","B",8229946,3,"E","nondys",NA,2
"NonDys18_H06","C",1308486,3,"E","nondys",NA,2
"NonDys18_H06","D",6224257,3,"E","nondys",NA,2
"NonDys18_H06","D",18126571,3,"E","nondys",NA,2
"NonDys18_H06","E",19474262,3,"E","nondys",NA,2
"NonDys18_H06","E",26817721,3,"E","nondys",NA,2
"NonDys18_H07","A",9722330,3,"E","nondys",NA,2
"NonDys18_H07","B",19998119,3,"E","nondys",NA,2
"NonDys18_H07","C",7487714,3,"E","nondys",NA,2
"NonDys18_H07","D",7485162,3,"E","nondys",NA,2
"NonDys18_H07","D",11198083,3,"E","nondys",NA,2
"NonDys18_H07","D",21799894,3,"E","nondys",NA,2
"NonDys18_H07","E",5230070,3,"E","nondys",NA,2
"NonDys18_H07","E",13771182,3,"E","nondys",NA,2
"NonDys18_H08","A",0,3,"E","nondys",NA,2
"NonDys18_H08","B",9093206,3,"E","nondys",NA,2
"NonDys18_H08","C",0,3,"E","nondys",NA,2
"NonDys18_H08","D",4753050,3,"E","nondys",NA,2
"NonDys18_H08","D",21944895,3,"E","nondys",NA,2
"NonDys18_H08","E",11513136,3,"E","nondys",NA,2
"NonDys18_H08","E",18831558,3,"E","nondys",NA,2
"NonDys18_H09","A",9235182,3,"E","nondys",NA,2
"NonDys18_H09","A",14002538,3,"E","nondys",NA,2
"NonDys18_H09","B",19847410,3,"E","nondys",NA,2
"NonDys18_H09","B",27789729,3,"E","nondys",NA,2
"NonDys18_H09","C",12891406,3,"E","nondys",NA,2
"NonDys18_H09","C",13941718,3,"E","nondys",NA,2
"NonDys18_H09","D",24633342,3,"E","nondys",NA,2
"NonDys18_H09","E",1947162,3,"E","nondys",NA,2
"NonDys18_H09","E",8570669,3,"E","nondys",NA,2
"NonDys18_H09","E",20704978,3,"E","nondys",NA,2
"NonDys18_H09","E",25672048,3,"E","nondys",NA,2
"NonDys18_H10","A",0,3,"E","nondys",NA,2
"NonDys18_H10","B",10226673,3,"E","nondys",NA,2
"NonDys18_H10","B",13899669,3,"E","nondys",NA,2
"NonDys18_H10","C",0,3,"E","nondys",NA,2
"NonDys18_H10","D",7442772,3,"E","nondys",NA,2
"NonDys18_H10","D",10989458,3,"E","nondys",NA,2
"NonDys18_H10","E",14562447,3,"E","nondys",NA,2
"NonDys18_H11","A",6798277,3,"E","nondys",NA,2
"NonDys18_H11","B",24958532,3,"E","nondys",NA,2
"NonDys18_H11","C",7286454,3,"E","nondys",NA,2
"NonDys18_H11","C",13372359,3,"E","nondys",NA,2
"NonDys18_H11","C",21123784,3,"E","nondys",NA,2
"NonDys18_H11","D",0,3,"E","nondys",NA,2
"NonDys18_H11","E",6037993,3,"E","nondys",NA,2
"NonDys18_H12","A",7560667,3,"E","nondys",NA,2
"NonDys18_H12","A",21782045,3,"E","nondys",NA,2
"NonDys18_H12","B",7188201,3,"E","nondys",NA,2
"NonDys18_H12","B",19504059,3,"E","nondys",NA,2
"NonDys18_H12","C",13236595,3,"E","nondys",NA,2
"NonDys18_H12","D",15931407,3,"E","nondys",NA,2
"NonDys18_H12","E",1611661,3,"E","nondys",NA,2
"NonDys18_H12","E",4425022,3,"E","nondys",NA,2
"NonDys19_A01","A",1330835,3,"E","nondys",NA,2
"NonDys19_A01","A",10307297,3,"E","nondys",NA,2
"NonDys19_A01","A",17872674,3,"E","nondys",NA,2
"NonDys19_A01","B",23534606,3,"E","nondys",NA,2
"NonDys19_A01","C",11039119,3,"E","nondys",NA,2
"NonDys19_A01","C",13533553,3,"E","nondys",NA,2
"NonDys19_A01","D",18323816,3,"E","nondys",NA,2
"NonDys19_A01","D",23636632,3,"E","nondys",NA,2
"NonDys19_A01","E",6226192,3,"E","nondys",NA,2
"NonDys19_A01","E",16276096,3,"E","nondys",NA,2
"NonDys19_A01","E",20908354,3,"E","nondys",NA,2
"NonDys19_A01","E",26793781,3,"E","nondys",NA,2
"NonDys19_A02","A",12366916,3,"E","nondys",NA,2
"NonDys19_A02","B",6846235,3,"E","nondys",NA,2
"NonDys19_A02","B",12373237,3,"E","nondys",NA,2
"NonDys19_A02","B",14953754,3,"E","nondys",NA,2
"NonDys19_A02","C",0,3,"E","nondys",NA,2
"NonDys19_A02","D",0,3,"E","nondys",NA,2
"NonDys19_A02","E",28877825,3,"E","nondys",NA,2
"NonDys19_A03","A",6180791,3,"E","nondys",NA,2
"NonDys19_A03","A",17218248,3,"E","nondys",NA,2
"NonDys19_A03","B",0,3,"E","nondys",NA,2
"NonDys19_A03","C",4852828,3,"E","nondys",NA,2
"NonDys19_A03","C",9528449,3,"E","nondys",NA,2
"NonDys19_A03","C",20224556,3,"E","nondys",NA,2
"NonDys19_A03","D",18839737,3,"E","nondys",NA,2
"NonDys19_A03","E",5225697,3,"E","nondys",NA,2
"NonDys19_A03","E",16640349,3,"E","nondys",NA,2
"NonDys19_A03","E",26166453,3,"E","nondys",NA,2
"NonDys19_A04","A",1418672,3,"E","nondys",NA,2
"NonDys19_A04","A",11480978,3,"E","nondys",NA,2
"NonDys19_A04","A",23563063,3,"E","nondys",NA,2
"NonDys19_A04","B",23745952,3,"E","nondys",NA,2
"NonDys19_A04","C",9212251,3,"E","nondys",NA,2
"NonDys19_A04","C",17299622,3,"E","nondys",NA,2
"NonDys19_A04","C",23614025,3,"E","nondys",NA,2
"NonDys19_A04","D",0,3,"E","nondys",NA,2
"NonDys19_A04","E",2329950,3,"E","nondys",NA,2
"NonDys19_A04","E",16667475,3,"E","nondys",NA,2
"NonDys19_A05","A",22524709,3,"E","nondys",NA,2
"NonDys19_A05","B",21098050,3,"E","nondys",NA,2
"NonDys19_A05","C",7305677,3,"E","nondys",NA,2
"NonDys19_A05","D",19911467,3,"E","nondys",NA,2
"NonDys19_A05","E",5884230,3,"E","nondys",NA,2
"NonDys19_A05","E",16822857,3,"E","nondys",NA,2
"NonDys19_A05","E",30454783,3,"E","nondys",NA,2
"NonDys19_A06","A",17612423,3,"E","nondys",NA,2
"NonDys19_A06","B",16199731,3,"E","nondys",NA,2
"NonDys19_A06","C",2036009,3,"E","nondys",NA,2
"NonDys19_A06","C",8809399,3,"E","nondys",NA,2
"NonDys19_A06","C",21377944,3,"E","nondys",NA,2
"NonDys19_A06","D",19511993,3,"E","nondys",NA,2
"NonDys19_A06","E",25854788,3,"E","nondys",NA,2
"NonDys19_A07","A",0,3,"E","nondys",NA,2
"NonDys19_A07","B",0,3,"E","nondys",NA,2
"NonDys19_A07","C",12201696,3,"E","nondys",NA,2
"NonDys19_A07","D",7305122,3,"E","nondys",NA,2
"NonDys19_A07","D",19691285,3,"E","nondys",NA,2
"NonDys19_A07","D",24320856,3,"E","nondys",NA,2
"NonDys19_A07","E",15326542,3,"E","nondys",NA,2
"NonDys19_A07","E",28148770,3,"E","nondys",NA,2
"NonDys19_A08","A",18724531,3,"E","nondys",NA,2
"NonDys19_A08","B",18314054,3,"E","nondys",NA,2
"NonDys19_A08","C",10204140,3,"E","nondys",NA,2
"NonDys19_A08","C",14986849,3,"E","nondys",NA,2
"NonDys19_A08","D",14505455,3,"E","nondys",NA,2
"NonDys19_A08","D",19267436,3,"E","nondys",NA,2
"NonDys19_A08","E",22620541,3,"E","nondys",NA,2
"NonDys19_A09","A",6217111,1,"E","nondys",NA,2
"NonDys19_A09","A",17872350,1,"E","nondys",NA,2
"NonDys19_A09","A",19502823,1,"E","nondys",NA,2
"NonDys19_A09","B",9420179,1,"E","nondys",NA,2
"NonDys19_A09","B",15004321,1,"E","nondys",NA,2
"NonDys19_A09","C",19287085,1,"E","nondys",NA,2
"NonDys19_A09","D",10714789,1,"E","nondys",NA,2
"NonDys19_A09","D",15901283,1,"E","nondys",NA,2
"NonDys19_A09","E",7996593,1,"E","nondys",NA,2
"NonDys19_A10","A",0,1,"E","nondys",NA,2
"NonDys19_A10","B",8594038,1,"E","nondys",NA,2
"NonDys19_A10","C",0,1,"E","nondys",NA,2
"NonDys19_A10","D",8359027,1,"E","nondys",NA,2
"NonDys19_A10","D",21191217,1,"E","nondys",NA,2
"NonDys19_A10","E",1652830,1,"E","nondys",NA,2
"NonDys19_A10","E",27571004,1,"E","nondys",NA,2
"NonDys19_A11","A",9239521,1,"E","nondys",NA,2
"NonDys19_A11","A",19677580,1,"E","nondys",NA,2
"NonDys19_A11","B",0,1,"E","nondys",NA,2
"NonDys19_A11","C",4886981,1,"E","nondys",NA,2
"NonDys19_A11","C",11591154,1,"E","nondys",NA,2
"NonDys19_A11","C",20989093,1,"E","nondys",NA,2
"NonDys19_A11","D",3038478,1,"E","nondys",NA,2
"NonDys19_A11","D",9063016,1,"E","nondys",NA,2
"NonDys19_A11","E",2441317,1,"E","nondys",NA,2
"NonDys19_A12","A",14103685,1,"E","nondys",NA,2
"NonDys19_A12","B",6323816,1,"E","nondys",NA,2
"NonDys19_A12","B",14074174,1,"E","nondys",NA,2
"NonDys19_A12","C",9438140,1,"E","nondys",NA,2
"NonDys19_A12","C",21431517,1,"E","nondys",NA,2
"NonDys19_A12","D",16989192,1,"E","nondys",NA,2
"NonDys19_A12","D",21280994,1,"E","nondys",NA,2
"NonDys19_A12","E",16379089,1,"E","nondys",NA,2
"NonDys19_A12","E",26792130,1,"E","nondys",NA,2
"NonDys19_B01","A",27455742,2,"E","nondys",NA,2
"NonDys19_B01","B",19582639,2,"E","nondys",NA,2
"NonDys19_B01","C",3891339,2,"E","nondys",NA,2
"NonDys19_B01","C",20835634,2,"E","nondys",NA,2
"NonDys19_B01","D",7650788,2,"E","nondys",NA,2
"NonDys19_B01","D",19679219,2,"E","nondys",NA,2
"NonDys19_B01","E",9610876,2,"E","nondys",NA,2
"NonDys19_B01","E",17732145,2,"E","nondys",NA,2
"NonDys19_B02","A",10341584,2,"E","nondys",NA,2
"NonDys19_B02","A",15206198,2,"E","nondys",NA,2
"NonDys19_B02","A",24331061,2,"E","nondys",NA,2
"NonDys19_B02","B",18451419,2,"E","nondys",NA,2
"NonDys19_B02","C",14240193,2,"E","nondys",NA,2
"NonDys19_B02","C",22759645,2,"E","nondys",NA,2
"NonDys19_B02","D",0,2,"E","nondys",NA,2
"NonDys19_B02","E",9304589,2,"E","nondys",NA,2
"NonDys19_B03","A",15125399,2,"E","nondys",NA,2
"NonDys19_B03","B",6638465,2,"E","nondys",NA,2
"NonDys19_B03","B",16021368,2,"E","nondys",NA,2
"NonDys19_B03","B",18539300,2,"E","nondys",NA,2
"NonDys19_B03","C",12753024,2,"E","nondys",NA,2
"NonDys19_B03","C",23972346,2,"E","nondys",NA,2
"NonDys19_B03","D",3002580,2,"E","nondys",NA,2
"NonDys19_B03","E",3049712,2,"E","nondys",NA,2
"NonDys19_B03","E",11932288,2,"E","nondys",NA,2
"NonDys19_B03","E",26195942,2,"E","nondys",NA,2
"NonDys19_B04","A",6600925,1,"E","nondys",NA,2
"NonDys19_B04","A",13625054,1,"E","nondys",NA,2
"NonDys19_B04","A",21261288,1,"E","nondys",NA,2
"NonDys19_B04","A",24529626,1,"E","nondys",NA,2
"NonDys19_B04","B",8823265,1,"E","nondys",NA,2
"NonDys19_B04","B",15553056,1,"E","nondys",NA,2
"NonDys19_B04","C",12427751,1,"E","nondys",NA,2
"NonDys19_B04","D",3310377,1,"E","nondys",NA,2
"NonDys19_B04","D",23320469,1,"E","nondys",NA,2
"NonDys19_B04","E",0,1,"E","nondys",NA,2
"NonDys19_B05","A",9764047,1,"E","nondys",NA,2
"NonDys19_B05","A",14946414,1,"E","nondys",NA,2
"NonDys19_B05","B",0,1,"E","nondys",NA,2
"NonDys19_B05","C",6821685,1,"E","nondys",NA,2
"NonDys19_B05","C",9531942,1,"E","nondys",NA,2
"NonDys19_B05","D",0,1,"E","nondys",NA,2
"NonDys19_B05","E",6764516,1,"E","nondys",NA,2
"NonDys19_B05","E",17393318,1,"E","nondys",NA,2
"NonDys19_B06","A",14198521,1,"E","nondys",NA,2
"NonDys19_B06","A",19502004,1,"E","nondys",NA,2
"NonDys19_B06","B",26478282,1,"E","nondys",NA,2
"NonDys19_B06","C",1660511,1,"E","nondys",NA,2
"NonDys19_B06","C",20277193,1,"E","nondys",NA,2
"NonDys19_B06","D",0,1,"E","nondys",NA,2
"NonDys19_B06","E",8802155,1,"E","nondys",NA,2
"NonDys19_B06","E",16571764,1,"E","nondys",NA,2
"NonDys19_B07","A",20932853,1,"E","nondys",NA,2
"NonDys19_B07","A",27960140,1,"E","nondys",NA,2
"NonDys19_B07","B",6645834,1,"E","nondys",NA,2
"NonDys19_B07","B",20690646,1,"E","nondys",NA,2
"NonDys19_B07","C",11152542,1,"E","nondys",NA,2
"NonDys19_B07","C",15949098,1,"E","nondys",NA,2
"NonDys19_B07","D",7201807,1,"E","nondys",NA,2
"NonDys19_B07","D",21856318,1,"E","nondys",NA,2
"NonDys19_B07","E",0,1,"E","nondys",NA,2
"NonDys19_B08","A",15845272,1,"E","nondys",NA,2
"NonDys19_B08","B",11820458,1,"E","nondys",NA,2
"NonDys19_B08","C",1462678,1,"E","nondys",NA,2
"NonDys19_B08","C",4841580,1,"E","nondys",NA,2
"NonDys19_B08","D",0,1,"E","nondys",NA,2
"NonDys19_B08","E",3042151,1,"E","nondys",NA,2
"NonDys19_B08","E",7433617,1,"E","nondys",NA,2
"NonDys19_B09","A",20822354,1,"E","nondys",NA,2
"NonDys19_B09","B",0,1,"E","nondys",NA,2
"NonDys19_B09","C",0,1,"E","nondys",NA,2
"NonDys19_B09","D",2254479,1,"E","nondys",NA,2
"NonDys19_B09","D",15734090,1,"E","nondys",NA,2
"NonDys19_B09","E",4938856,1,"E","nondys",NA,2
"NonDys19_B09","E",15339308,1,"E","nondys",NA,2
"NonDys19_B09","E",20046250,1,"E","nondys",NA,2
"NonDys19_B10","A",10711386,1,"E","nondys",NA,2
"NonDys19_B10","B",8793880,1,"E","nondys",NA,2
"NonDys19_B10","B",20242932,1,"E","nondys",NA,2
"NonDys19_B10","C",900049,1,"E","nondys",NA,2
"NonDys19_B10","C",12128844,1,"E","nondys",NA,2
"NonDys19_B10","D",5770033,1,"E","nondys",NA,2
"NonDys19_B10","E",0,1,"E","nondys",NA,2
"NonDys19_B11","A",15697791,1,"E","nondys",NA,2
"NonDys19_B11","B",14689119,1,"E","nondys",NA,2
"NonDys19_B11","C",4772883,1,"E","nondys",NA,2
"NonDys19_B11","D",4624999,1,"E","nondys",NA,2
"NonDys19_B11","E",6946118,1,"E","nondys",NA,2
"NonDys19_B11","E",17005154,1,"E","nondys",NA,2
"NonDys19_B11","E",26964836,1,"E","nondys",NA,2
"NonDys19_B12","A",0,1,"E","nondys",NA,2
"NonDys19_B12","B",1848588,1,"E","nondys",NA,2
"NonDys19_B12","B",12136846,1,"E","nondys",NA,2
"NonDys19_B12","B",21471834,1,"E","nondys",NA,2
"NonDys19_B12","C",21330812,1,"E","nondys",NA,2
"NonDys19_B12","D",22967604,1,"E","nondys",NA,2
"NonDys19_B12","E",6353432,1,"E","nondys",NA,2
"NonDys19_B12","E",23774998,1,"E","nondys",NA,2
"NonDys19_C01","A",5309736,2,"E","nondys",NA,2
"NonDys19_C01","B",8055261,2,"E","nondys",NA,2
"NonDys19_C01","B",18114727,2,"E","nondys",NA,2
"NonDys19_C01","C",13671324,2,"E","nondys",NA,2
"NonDys19_C01","D",5061524,2,"E","nondys",NA,2
"NonDys19_C01","D",14619034,2,"E","nondys",NA,2
"NonDys19_C01","D",24123437,2,"E","nondys",NA,2
"NonDys19_C01","E",21471333,2,"E","nondys",NA,2
"NonDys19_C01","E",28208588,2,"E","nondys",NA,2
"NonDys19_C01","E",32352559,2,"E","nondys",NA,2
"NonDys19_C02","A",15176299,2,"E","nondys",NA,2
"NonDys19_C02","A",22992211,2,"E","nondys",NA,2
"NonDys19_C02","B",1553651,2,"E","nondys",NA,2
"NonDys19_C02","B",4160794,2,"E","nondys",NA,2
"NonDys19_C02","B",23986610,2,"E","nondys",NA,2
"NonDys19_C02","C",13750239,2,"E","nondys",NA,2
"NonDys19_C02","C",15927940,2,"E","nondys",NA,2
"NonDys19_C02","C",19094042,2,"E","nondys",NA,2
"NonDys19_C02","D",21971272,2,"E","nondys",NA,2
"NonDys19_C02","E",0,2,"E","nondys",NA,2
"NonDys19_C03","A",5808232,2,"E","nondys",NA,2
"NonDys19_C03","A",18024090,2,"E","nondys",NA,2
"NonDys19_C03","A",19710844,2,"E","nondys",NA,2
"NonDys19_C03","B",8082668,2,"E","nondys",NA,2
"NonDys19_C03","C",18125495,2,"E","nondys",NA,2
"NonDys19_C03","D",0,2,"E","nondys",NA,2
"NonDys19_C03","E",4461915,2,"E","nondys",NA,2
"NonDys19_C03","E",15373282,2,"E","nondys",NA,2
"NonDys19_C03","E",23572569,2,"E","nondys",NA,2
"NonDys19_C03","E",26651765,2,"E","nondys",NA,2
"NonDys19_C04","A",7628220,2,"E","nondys",NA,2
"NonDys19_C04","A",13757891,2,"E","nondys",NA,2
"NonDys19_C04","B",1505256,2,"E","nondys",NA,2
"NonDys19_C04","B",7608038,2,"E","nondys",NA,2
"NonDys19_C04","B",15164755,2,"E","nondys",NA,2
"NonDys19_C04","B",22595634,2,"E","nondys",NA,2
"NonDys19_C04","C",0,2,"E","nondys",NA,2
"NonDys19_C04","D",14277864,2,"E","nondys",NA,2
"NonDys19_C04","E",6341646,2,"E","nondys",NA,2
"NonDys19_C04","E",20903437,2,"E","nondys",NA,2
"NonDys19_C05","A",0,2,"E","nondys",NA,2
"NonDys19_C05","B",11788857,2,"E","nondys",NA,2
"NonDys19_C05","C",0,2,"E","nondys",NA,2
"NonDys19_C05","D",5675292,2,"E","nondys",NA,2
"NonDys19_C05","D",11890262,2,"E","nondys",NA,2
"NonDys19_C05","E",3185799,2,"E","nondys",NA,2
"NonDys19_C05","E",6571860,2,"E","nondys",NA,2
"NonDys19_C05","E",27615009,2,"E","nondys",NA,2
"NonDys19_C06","A",0,5,"E","nondys",NA,2
"NonDys19_C06","B",4421380,5,"E","nondys",NA,2
"NonDys19_C06","C",1439883,5,"E","nondys",NA,2
"NonDys19_C06","C",21094185,5,"E","nondys",NA,2
"NonDys19_C06","D",2259898,5,"E","nondys",NA,2
"NonDys19_C06","E",0,5,"E","nondys",NA,2
"NonDys19_C07","A",2763909,5,"E","nondys",NA,2
"NonDys19_C07","B",13356148,5,"E","nondys",NA,2
"NonDys19_C07","B",24994337,5,"E","nondys",NA,2
"NonDys19_C07","C",19947676,5,"E","nondys",NA,2
"NonDys19_C07","D",7591620,5,"E","nondys",NA,2
"NonDys19_C07","D",19222003,5,"E","nondys",NA,2
"NonDys19_C07","E",30705264,5,"E","nondys",NA,2
"NonDys19_C08","A",14035559,5,"E","nondys",NA,2
"NonDys19_C08","B",21813886,5,"E","nondys",NA,2
"NonDys19_C08","C",13488047,5,"E","nondys",NA,2
"NonDys19_C08","D",0,5,"E","nondys",NA,2
"NonDys19_C08","E",24390815,5,"E","nondys",NA,2
"NonDys19_C09","A",6618030,5,"E","nondys",NA,2
"NonDys19_C09","A",9150054,5,"E","nondys",NA,2
"NonDys19_C09","A",24957031,5,"E","nondys",NA,2
"NonDys19_C09","B",1378805,5,"E","nondys",NA,2
"NonDys19_C09","B",20764330,5,"E","nondys",NA,2
"NonDys19_C09","C",13225790,5,"E","nondys",NA,2
"NonDys19_C09","D",22197721,5,"E","nondys",NA,2
"NonDys19_C09","D",23358393,5,"E","nondys",NA,2
"NonDys19_C09","E",3165535,5,"E","nondys",NA,2
"NonDys19_C10","A",18697416,5,"E","nondys",NA,2
"NonDys19_C10","B",7941600,5,"E","nondys",NA,2
"NonDys19_C10","B",25731795,5,"E","nondys",NA,2
"NonDys19_C10","C",11272187,5,"E","nondys",NA,2
"NonDys19_C10","C",19769685,5,"E","nondys",NA,2
"NonDys19_C10","D",0,5,"E","nondys",NA,2
"NonDys19_C10","E",0,5,"E","nondys",NA,2
"NonDys19_C11","A",8059447,5,"E","nondys",NA,2
"NonDys19_C11","A",14436531,5,"E","nondys",NA,2
"NonDys19_C11","B",6663405,5,"E","nondys",NA,2
"NonDys19_C11","C",1183183,5,"E","nondys",NA,2
"NonDys19_C11","C",20127827,5,"E","nondys",NA,2
"NonDys19_C11","D",0,5,"E","nondys",NA,2
"NonDys19_C11","E",1618040,5,"E","nondys",NA,2
"NonDys19_C11","E",9040310,5,"E","nondys",NA,2
"NonDys19_C12","A",18170618,5,"E","nondys",NA,2
"NonDys19_C12","B",5377145,5,"E","nondys",NA,2
"NonDys19_C12","C",20633691,5,"E","nondys",NA,2
"NonDys19_C12","D",15272339,5,"E","nondys",NA,2
"NonDys19_C12","E",2437410,5,"E","nondys",NA,2
"NonDys19_C12","E",9106898,5,"E","nondys",NA,2
"NonDys19_C12","E",12179289,5,"E","nondys",NA,2
"NonDys19_C12","E",21037412,5,"E","nondys",NA,2
"NonDys19_C12","E",27849145,5,"E","nondys",NA,2
"NonDys19_D01","A",0,5,"E","nondys",NA,2
"NonDys19_D01","B",1067199,5,"E","nondys",NA,2
"NonDys19_D01","B",8303247,5,"E","nondys",NA,2
"NonDys19_D01","B",22429165,5,"E","nondys",NA,2
"NonDys19_D01","B",26273616,5,"E","nondys",NA,2
"NonDys19_D01","C",1294510,5,"E","nondys",NA,2
"NonDys19_D01","C",14194983,5,"E","nondys",NA,2
"NonDys19_D01","D",4554052,5,"E","nondys",NA,2
"NonDys19_D01","D",11126739,5,"E","nondys",NA,2
"NonDys19_D01","E",2855748,5,"E","nondys",NA,2
"NonDys19_D01","E",6838488,5,"E","nondys",NA,2
"NonDys19_D02","A",21334301,5,"E","nondys",NA,2
"NonDys19_D02","B",11302365,5,"E","nondys",NA,2
"NonDys19_D02","B",18687171,5,"E","nondys",NA,2
"NonDys19_D02","C",11129125,5,"E","nondys",NA,2
"NonDys19_D02","C",15885113,5,"E","nondys",NA,2
"NonDys19_D02","D",8832689,5,"E","nondys",NA,2
"NonDys19_D02","D",20176810,5,"E","nondys",NA,2
"NonDys19_D02","D",23798149,5,"E","nondys",NA,2
"NonDys19_D02","E",14985408,5,"E","nondys",NA,2
"NonDys19_D03","A",20806424,5,"E","nondys",NA,2
"NonDys19_D03","B",7492274,5,"E","nondys",NA,2
"NonDys19_D03","C",12681679,5,"E","nondys",NA,2
"NonDys19_D03","C",19393028,5,"E","nondys",NA,2
"NonDys19_D03","D",22309910,5,"E","nondys",NA,2
"NonDys19_D03","E",3236719,5,"E","nondys",NA,2
"NonDys19_D03","E",25531948,5,"E","nondys",NA,2
"NonDys19_D04","A",0,5,"E","nondys",NA,2
"NonDys19_D04","B",0,5,"E","nondys",NA,2
"NonDys19_D04","C",3904091,5,"E","nondys",NA,2
"NonDys19_D04","C",15895969,5,"E","nondys",NA,2
"NonDys19_D04","C",20578928,5,"E","nondys",NA,2
"NonDys19_D04","D",1711361,5,"E","nondys",NA,2
"NonDys19_D04","D",13907296,5,"E","nondys",NA,2
"NonDys19_D04","E",0,5,"E","nondys",NA,2
"NonDys19_D05","A",0,5,"E","nondys",NA,2
"NonDys19_D05","B",21256065,5,"E","nondys",NA,2
"NonDys19_D05","C",6313414,5,"E","nondys",NA,2
"NonDys19_D05","C",13396270,5,"E","nondys",NA,2
"NonDys19_D05","C",16014986,5,"E","nondys",NA,2
"NonDys19_D05","D",8555756,5,"E","nondys",NA,2
"NonDys19_D05","E",24239820,5,"E","nondys",NA,2
"NonDys19_D06","A",4787457,5,"E","nondys",NA,2
"NonDys19_D06","A",9917785,5,"E","nondys",NA,2
"NonDys19_D06","A",12654090,5,"E","nondys",NA,2
"NonDys19_D06","B",10323600,5,"E","nondys",NA,2
"NonDys19_D06","B",15843493,5,"E","nondys",NA,2
"NonDys19_D06","C",3877777,5,"E","nondys",NA,2
"NonDys19_D06","D",14613542,5,"E","nondys",NA,2
"NonDys19_D06","D",21785407,5,"E","nondys",NA,2
"NonDys19_D06","E",5472408,5,"E","nondys",NA,2
"NonDys19_D06","E",16899493,5,"E","nondys",NA,2
"NonDys19_D07","A",7654318,5,"E","nondys",NA,2
"NonDys19_D07","A",14829540,5,"E","nondys",NA,2
"NonDys19_D07","A",21931206,5,"E","nondys",NA,2
"NonDys19_D07","B",22239490,5,"E","nondys",NA,2
"NonDys19_D07","C",6789230,5,"E","nondys",NA,2
"NonDys19_D07","C",15520979,5,"E","nondys",NA,2
"NonDys19_D07","C",19900980,5,"E","nondys",NA,2
"NonDys19_D07","D",1732008,5,"E","nondys",NA,2
"NonDys19_D07","E",11734896,5,"E","nondys",NA,2
"NonDys19_D08","A",6903260,5,"E","nondys",NA,2
"NonDys19_D08","A",19709730,5,"E","nondys",NA,2
"NonDys19_D08","A",26271552,5,"E","nondys",NA,2
"NonDys19_D08","B",1722487,5,"E","nondys",NA,2
"NonDys19_D08","B",19946039,5,"E","nondys",NA,2
"NonDys19_D08","B",27131585,5,"E","nondys",NA,2
"NonDys19_D08","C",17541200,5,"E","nondys",NA,2
"NonDys19_D08","D",6311797,5,"E","nondys",NA,2
"NonDys19_D08","D",15942092,5,"E","nondys",NA,2
"NonDys19_D08","D",22448509,5,"E","nondys",NA,2
"NonDys19_D08","E",6456946,5,"E","nondys",NA,2
"NonDys19_D08","E",21529905,5,"E","nondys",NA,2
"NonDys19_D08","E",25319836,5,"E","nondys",NA,2
"NonDys19_D09","A",0,5,"E","nondys",NA,2
"NonDys19_D09","B",8391594,5,"E","nondys",NA,2
"NonDys19_D09","C",21432345,5,"E","nondys",NA,2
"NonDys19_D09","D",4597499,5,"E","nondys",NA,2
"NonDys19_D09","D",22342524,5,"E","nondys",NA,2
"NonDys19_D09","E",5939538,5,"E","nondys",NA,2
"NonDys19_D10","A",0,5,"E","nondys",NA,2
"NonDys19_D10","B",1507179,5,"E","nondys",NA,2
"NonDys19_D10","B",16001708,5,"E","nondys",NA,2
"NonDys19_D10","B",21598145,5,"E","nondys",NA,2
"NonDys19_D10","C",1924671,5,"E","nondys",NA,2
"NonDys19_D10","C",6803255,5,"E","nondys",NA,2
"NonDys19_D10","C",17477039,5,"E","nondys",NA,2
"NonDys19_D10","C",22347613,5,"E","nondys",NA,2
"NonDys19_D10","D",24922961,5,"E","nondys",NA,2
"NonDys19_D10","E",33376187,5,"E","nondys",NA,2
"NonDys19_D11","A",3515286,5,"E","nondys",NA,2
"NonDys19_D11","B",5848284,5,"E","nondys",NA,2
"NonDys19_D11","B",22037937,5,"E","nondys",NA,2
"NonDys19_D11","B",26655328,5,"E","nondys",NA,2
"NonDys19_D11","C",11188458,5,"E","nondys",NA,2
"NonDys19_D11","C",20990838,5,"E","nondys",NA,2
"NonDys19_D11","D",0,5,"E","nondys",NA,2
"NonDys19_D11","E",9043648,5,"E","nondys",NA,2
"NonDys19_D11","E",20273393,5,"E","nondys",NA,2
"NonDys19_D12","A",22085846,5,"E","nondys",NA,2
"NonDys19_D12","B",17597182,5,"E","nondys",NA,2
"NonDys19_D12","C",7554728,5,"E","nondys",NA,2
"NonDys19_D12","C",15977334,5,"E","nondys",NA,2
"NonDys19_D12","C",21234451,5,"E","nondys",NA,2
"NonDys19_D12","D",5369461,5,"E","nondys",NA,2
"NonDys19_D12","E",0,5,"E","nondys",NA,2
"NonDys19_E01","A",7367936,8,"E","nondys",NA,2
"NonDys19_E01","A",12782479,8,"E","nondys",NA,2
"NonDys19_E01","B",16373548,8,"E","nondys",NA,2
"NonDys19_E01","C",9132864,8,"E","nondys",NA,2
"NonDys19_E01","C",12571417,8,"E","nondys",NA,2
"NonDys19_E01","C",21325267,8,"E","nondys",NA,2
"NonDys19_E01","D",10518971,8,"E","nondys",NA,2
"NonDys19_E01","D",21970673,8,"E","nondys",NA,2
